metaobject_id,handle,display_name,referencing_products,live_referencing_products,populated_field_count,true_duplicate_group,identical_content_group,disposition,reason,risk,needs_tim_approval
271110275388,french-fitness-urethane-8-sided-hex-dumbbell-95-lbs-single-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell 95 lbs - Single - Blank / No Logo (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136735129916,french-fitness-urethane-8-sided-hex-dumbbell-95-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 95 lbs - Single (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
276002111804,french-fitness-urethane-8-sided-hex-dumbbell-set-105-130-lbs-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell Set 105-130 lbs - Blank / No Logo (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136503361852,french-fitness-urethane-8-sided-hex-dumbbell-set-105-130-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 105-130 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
276229062972,french-fitness-urethane-8-sided-hex-dumbbell-set-135-150-lbs-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell Set 135-150 lbs - Blank / No Logo (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
275986514236,french-fitness-urethane-8-sided-hex-dumbbell-set-5-100-lbs-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell Set 5-100 lbs - Blank / No Logo (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136730804540,french-fitness-urethane-8-sided-hex-dumbbell-set-5-100-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-100 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
276183679292,french-fitness-urethane-8-sided-hex-dumbbell-set-5-150-lbs-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell Set 5-150 lbs - Blank / No Logo (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
274187780412,french-fitness-urethane-8-sided-hex-dumbbell-set-5-50-lbs-blank-no-logo-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-50 lbs - Blank / No Logo (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136731361596,french-fitness-urethane-8-sided-hex-dumbbell-set-5-50-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-50 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
275975897404,french-fitness-urethane-8-sided-hex-dumbbell-set-5-60-lbs-blank-no-logo-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-60 lbs - Blank / No Logo (New)",0,0,1,D019,C028,MERGE CANDIDATE,True duplicate of canonical french-fitness-urethane-8-sided-hex-dumbbell-set-5-60-lbs-blank-no-logo-new-1 in group D019; unreferenced. Fields present here but missing on canonical: none.,Low-medium - content loss if merged without field-level review.,YES
275976585532,french-fitness-urethane-8-sided-hex-dumbbell-set-5-60-lbs-blank-no-logo-new-1,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-60 lbs - Blank / No Logo (New)",1,1,4,D019,,KEEP,"Canonical record of true duplicate group D019 (referenced, most complete).",Low - no change proposed; receives merged fields.,NO
136731754812,french-fitness-urethane-8-sided-hex-dumbbell-set-5-60-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-60 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
275980517692,french-fitness-urethane-8-sided-hex-dumbbell-set-5-75-lbs-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbell Set 5-75 lbs - Blank / No Logo (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136731984188,french-fitness-urethane-8-sided-hex-dumbbell-set-5-75-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-75 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136733032764,french-fitness-urethane-8-sided-hex-dumbbell-set-55-100-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 55-100 lbs (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
276103430460,french-fitness-urethane-8-sided-hex-dumbbells-blank-no-logo-new,French Fitness Urethane 8 Sided Hex Dumbbells - Blank / No Logo (New),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
135444136252,french-fitness-urethane-olympic-weight-plate-v-2-10-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 10 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135487422780,french-fitness-urethane-olympic-weight-plate-v-2-2-5-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 2.5 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136835858748,french-fitness-urethane-olympic-weight-plate-v-2-25-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 25 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136836710716,french-fitness-urethane-olympic-weight-plate-v-2-35-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 35 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136840184124,french-fitness-urethane-olympic-weight-plate-v-2-45-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 45 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136840511804,french-fitness-urethane-olympic-weight-plate-v-2-5-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 5 lbs Black (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146817319228,french-fitness-urethane-olympic-weight-plate-v-2-set-190-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 190 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136836546876,french-fitness-urethane-olympic-weight-plate-v-2-set-260-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 260 lbs (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136840085820,french-fitness-urethane-olympic-weight-plate-v-2-set-350-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 350 lbs (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136840380732,french-fitness-urethane-olympic-weight-plate-v-2-set-450-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 450 lbs (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
204916457788,french-fitness-urethane-olympic-weight-plate-v2-set-100-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 100 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
205018988860,french-fitness-urethane-olympic-weight-plate-v2-set-120-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 120 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
205026689340,french-fitness-urethane-olympic-weight-plate-v2-set-140-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 140 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
205032816956,french-fitness-urethane-olympic-weight-plate-v2-set-170-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 170 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
204877889852,french-fitness-urethane-olympic-weight-plate-v2-set-50-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 50 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
204903743804,french-fitness-urethane-olympic-weight-plate-v2-set-70-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 70 lbs (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
135628194108,french-fitness-urethane-round-pro-style-dumbbell-10-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 10 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135628652860,french-fitness-urethane-round-pro-style-dumbbell-100-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 100 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135628751164,french-fitness-urethane-round-pro-style-dumbbell-105-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 105 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135629373756,french-fitness-urethane-round-pro-style-dumbbell-110-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 110 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135629668668,french-fitness-urethane-round-pro-style-dumbbell-115-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 115 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135764902204,french-fitness-urethane-round-pro-style-dumbbell-120-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 120 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135766311228,french-fitness-urethane-round-pro-style-dumbbell-125-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 125 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135766671676,french-fitness-urethane-round-pro-style-dumbbell-130-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 130 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135766901052,french-fitness-urethane-round-pro-style-dumbbell-135-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 135 lbs - Single (New),1,1,5,,C008,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C008 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135767359804,french-fitness-urethane-round-pro-style-dumbbell-140-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 140 lbs - Single (New),1,1,5,,C008,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C008 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135767884092,french-fitness-urethane-round-pro-style-dumbbell-145-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 145 lbs - Single (New),1,1,5,,C008,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C008 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135768441148,french-fitness-urethane-round-pro-style-dumbbell-15-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 15 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135768834364,french-fitness-urethane-round-pro-style-dumbbell-150-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 150 lbs - Single (New),1,1,5,,C008,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C008 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135769620796,french-fitness-urethane-round-pro-style-dumbbell-20-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 20 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135769981244,french-fitness-urethane-round-pro-style-dumbbell-25-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 25 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135770833212,french-fitness-urethane-round-pro-style-dumbbell-30-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 30 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135771128124,french-fitness-urethane-round-pro-style-dumbbell-35-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 35 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135771652412,french-fitness-urethane-round-pro-style-dumbbell-40-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 40 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135771881788,french-fitness-urethane-round-pro-style-dumbbell-45-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 45 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135772340540,french-fitness-urethane-round-pro-style-dumbbell-5-lbs-new,French Fitness Urethane Round Pro Style Dumbbell 5 lbs (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
135775093052,french-fitness-urethane-round-pro-style-dumbbell-50-lbs-single-new,French Fitness Urethane Round Pro Style Dumbbell 50 lbs - Single (New),1,1,5,,C007,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C007 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
